입수일시|종목코드|매수구분|거래기관|거래량|_
2017.12.28 기준(장마감)|069960|매수|씨티그룹|10,392|
2017.12.28 기준(장마감)|069960|매도|이베스트|6,286|
2017.12.28 기준(장마감)|069960|매수|삼성|7,895|
2017.12.28 기준(장마감)|069960|매도|미래에셋대우|6,125|
2017.12.28 기준(장마감)|069960|매수|CS증권|6,103|
2017.12.28 기준(장마감)|069960|매도|키움증권|6,094|
2017.12.28 기준(장마감)|069960|매수|신한금융투자|5,089|
2017.12.28 기준(장마감)|069960|매도|신한금융투자|5,578|
2017.12.28 기준(장마감)|069960|매수|모건스탠리|4,178|
2017.12.28 기준(장마감)|069960|매도|외국추정|4,637|
2017.12.28 기준(장마감)|069960|매수|외국추정|24,299|
2017.12.28 기준(장마감)|000150|매도|골드만|14,840|
2017.12.28 기준(장마감)|000150|매수|모건스탠리|17,131|
2017.12.28 기준(장마감)|000150|매도|메리츠|6,433|
2017.12.28 기준(장마감)|000150|매수|키움증권|14,007|
2017.12.28 기준(장마감)|000150|매도|모건스탠리|5,805|
2017.12.28 기준(장마감)|000150|매수|미래에셋대우|7,479|
2017.12.28 기준(장마감)|000150|매도|키움증권|5,521|
2017.12.28 기준(장마감)|000150|매수|KB증권|4,795|
2017.12.28 기준(장마감)|000150|매도|CS증권|5,167|
2017.12.28 기준(장마감)|000150|매수|메릴린치|4,182|
2017.12.28 기준(장마감)|000150|매도|외국추정|26,088|
2017.12.28 기준(장마감)|000150|매수|외국추정|21,313|
2017.12.28 기준(장마감)|084990|매도|미래에셋대우|47,548|
2017.12.28 기준(장마감)|084990|매수|미래에셋대우|43,768|
2017.12.28 기준(장마감)|084990|매도|키움증권|26,049|
2017.12.28 기준(장마감)|084990|매수|키움증권|22,895|
2017.12.28 기준(장마감)|084990|매도|신한금융투자|18,795|
2017.12.28 기준(장마감)|084990|매수|삼성|21,318|
2017.12.28 기준(장마감)|084990|매도|삼성|16,298|
2017.12.28 기준(장마감)|084990|매수|메리츠|16,698|
2017.12.28 기준(장마감)|084990|매도|메리츠|14,442|
2017.12.28 기준(장마감)|084990|매수|유안타증권|16,264|
2017.12.28 기준(장마감)|084990|매도|외국추정|8,558|
2017.12.28 기준(장마감)|084990|매수|외국추정|0|
2017.12.28 기준(장마감)|005385|매도|한화|7,410|
2017.12.28 기준(장마감)|005385|매수|KB증권|11,452|
2017.12.28 기준(장마감)|005385|매도|키움증권|5,579|
2017.12.28 기준(장마감)|005385|매수|한화|7,315|
2017.12.28 기준(장마감)|005385|매도|삼성|5,578|
2017.12.28 기준(장마감)|005385|매수|홍콩상하이|6,954|
2017.12.28 기준(장마감)|005385|매도|신한금융투자|5,072|
2017.12.28 기준(장마감)|005385|매수|모건스탠리|3,744|
2017.12.28 기준(장마감)|005385|매도|제이피모간|4,612|
2017.12.28 기준(장마감)|005385|매수|제이피모간|3,083|
2017.12.28 기준(장마감)|005385|매도|외국추정|9,222|
2017.12.28 기준(장마감)|005385|매수|외국추정|15,754|
2017.12.28 기준(장마감)|028050|매도|키움증권|304,314|
2017.12.28 기준(장마감)|028050|매수|삼성|237,394|
2017.12.28 기준(장마감)|028050|매도|미래에셋대우|199,348|
2017.12.28 기준(장마감)|028050|매수|키움증권|234,511|
2017.12.28 기준(장마감)|028050|매도|메릴린치|161,113|
2017.12.28 기준(장마감)|028050|매수|한국증권|223,016|
2017.12.28 기준(장마감)|028050|매도|NH투자증권|139,451|
2017.12.28 기준(장마감)|028050|매수|미래에셋대우|189,767|
2017.12.28 기준(장마감)|028050|매도|KB증권|109,824|
2017.12.28 기준(장마감)|028050|매수|NH투자증권|113,977|
2017.12.28 기준(장마감)|028050|매도|외국추정|161,113|
2017.12.28 기준(장마감)|028050|매수|외국추정|104,880|
2017.12.28 기준(장마감)|145020|매도|미래에셋대우|5,377|
2017.12.28 기준(장마감)|145020|매수|모건스탠리|3,261|
2017.12.28 기준(장마감)|145020|매도|한국증권|3,104|
2017.12.28 기준(장마감)|145020|매수|한화|2,824|
2017.12.28 기준(장마감)|145020|매도|메릴린치|2,976|
2017.12.28 기준(장마감)|145020|매수|미래에셋대우|2,508|
2017.12.28 기준(장마감)|145020|매도|CS증권|1,850|
2017.12.28 기준(장마감)|145020|매수|메릴린치|1,855|
2017.12.28 기준(장마감)|145020|매도|키움증권|1,762|
2017.12.28 기준(장마감)|145020|매수|키움증권|1,491|
2017.12.28 기준(장마감)|145020|매도|외국추정|4,826|
2017.12.28 기준(장마감)|145020|매수|외국추정|5,116|
2017.12.28 기준(장마감)|006260|매도|UBS|13,275|
2017.12.28 기준(장마감)|006260|매수|삼성|6,284|
2017.12.28 기준(장마감)|006260|매도|미래에셋대우|9,831|
2017.12.28 기준(장마감)|006260|매수|골드만|5,889|
2017.12.28 기준(장마감)|006260|매도|한국증권|6,280|
2017.12.28 기준(장마감)|006260|매수|신한금융투자|4,677|
2017.12.28 기준(장마감)|006260|매도|메릴린치|6,087|
2017.12.28 기준(장마감)|006260|매수|미래에셋대우|4,523|
2017.12.28 기준(장마감)|006260|매도|골드만|6,001|
2017.12.28 기준(장마감)|006260|매수|하나금융투자|4,426|
2017.12.28 기준(장마감)|006260|매도|외국추정|28,798|
2017.12.28 기준(장마감)|006260|매수|외국추정|10,776|
2017.12.28 기준(장마감)|138040|매도|메릴린치|7,534|
2017.12.28 기준(장마감)|138040|매수|케이티비|14,580|
2017.12.28 기준(장마감)|138040|매도|케이프증권|7,000|
2017.12.28 기준(장마감)|138040|매수|NH투자증권|6,110|
2017.12.28 기준(장마감)|138040|매도|유안타증권|5,272|
2017.12.28 기준(장마감)|138040|매수|에스지|3,672|
2017.12.28 기준(장마감)|138040|매도|대신|3,364|
2017.12.28 기준(장마감)|138040|매수|모건스탠리|3,473|
2017.12.28 기준(장마감)|138040|매도|삼성|3,165|
2017.12.28 기준(장마감)|138040|매수|메릴린치|1,496|
2017.12.28 기준(장마감)|138040|매도|외국추정|9,085|
2017.12.28 기준(장마감)|138040|매수|외국추정|8,649|
2017.12.28 기준(장마감)|047050|매도|키움증권|34,228|
2017.12.28 기준(장마감)|047050|매수|골드만|28,195|
2017.12.28 기준(장마감)|047050|매도|미래에셋대우|33,174|
2017.12.28 기준(장마감)|047050|매수|유안타증권|26,584|
2017.12.28 기준(장마감)|047050|매도|골드만|27,244|
2017.12.28 기준(장마감)|047050|매수|삼성|23,229|
2017.12.28 기준(장마감)|047050|매도|CS증권|21,174|
2017.12.28 기준(장마감)|047050|매수|메릴린치|21,132|
2017.12.28 기준(장마감)|047050|매도|KB증권|15,413|
2017.12.28 기준(장마감)|047050|매수|미래에셋대우|18,816|
2017.12.28 기준(장마감)|047050|매도|외국추정|49,039|
2017.12.28 기준(장마감)|047050|매수|외국추정|54,371|
2017.12.28 기준(장마감)|004370|매도|삼성|664|
2017.12.28 기준(장마감)|004370|매수|모건스탠리|925|
2017.12.28 기준(장마감)|004370|매도|한국증권|661|
2017.12.28 기준(장마감)|004370|매수|한국증권|837|
2017.12.28 기준(장마감)|004370|매도|KB증권|448|
2017.12.28 기준(장마감)|004370|매수|삼성|638|
2017.12.28 기준(장마감)|004370|매도|미래에셋대우|422|
2017.12.28 기준(장마감)|004370|매수|미래에셋대우|469|
2017.12.28 기준(장마감)|004370|매도|모건스탠리|406|
2017.12.28 기준(장마감)|004370|매수|신한금융투자|295|
2017.12.28 기준(장마감)|004370|매도|외국추정|684|
2017.12.28 기준(장마감)|004370|매수|외국추정|931|
2017.12.28 기준(장마감)|003670|매도|키움증권|233,325|
2017.12.28 기준(장마감)|003670|매수|키움증권|176,649|
2017.12.28 기준(장마감)|003670|매도|미래에셋대우|155,569|
2017.12.28 기준(장마감)|003670|매수|미래에셋대우|124,896|
2017.12.28 기준(장마감)|003670|매도|KB증권|113,990|
2017.12.28 기준(장마감)|003670|매수|신한금융투자|119,121|
2017.12.28 기준(장마감)|003670|매도|메릴린치|99,538|
2017.12.28 기준(장마감)|003670|매수|삼성|108,348|
2017.12.28 기준(장마감)|003670|매도|삼성|99,530|
2017.12.28 기준(장마감)|003670|매수|메릴린치|99,692|
2017.12.28 기준(장마감)|003670|매도|외국추정|99,538|
2017.12.28 기준(장마감)|003670|매수|외국추정|99,692|
2017.12.28 기준(장마감)|120110|매도|미래에셋대우|44,682|
2017.12.28 기준(장마감)|120110|매수|NH투자증권|72,108|
2017.12.28 기준(장마감)|120110|매도|키움증권|38,944|
2017.12.28 기준(장마감)|120110|매수|미래에셋대우|57,753|
2017.12.28 기준(장마감)|120110|매도|메릴린치|33,031|
2017.12.28 기준(장마감)|120110|매수|삼성|55,606|
2017.12.28 기준(장마감)|120110|매도|삼성|32,817|
2017.12.28 기준(장마감)|120110|매수|KB증권|55,102|
2017.12.28 기준(장마감)|120110|매도|NH투자증권|30,476|
2017.12.28 기준(장마감)|120110|매수|키움증권|48,547|
2017.12.28 기준(장마감)|120110|매도|외국추정|44,033|
2017.12.28 기준(장마감)|120110|매수|외국추정|0|
2017.12.28 기준(장마감)|068760|매도|키움증권|224,584|
2017.12.28 기준(장마감)|068760|매수|키움증권|229,890|
2017.12.28 기준(장마감)|068760|매도|삼성|135,819|
2017.12.28 기준(장마감)|068760|매수|미래에셋대우|115,861|
2017.12.28 기준(장마감)|068760|매도|미래에셋대우|117,019|
2017.12.28 기준(장마감)|068760|매수|삼성|73,742|
2017.12.28 기준(장마감)|068760|매도|KB증권|80,956|
2017.12.28 기준(장마감)|068760|매수|KB증권|69,436|
2017.12.28 기준(장마감)|068760|매도|DB금융투자|55,854|
2017.12.28 기준(장마감)|068760|매수|NH투자증권|69,217|
2017.12.28 기준(장마감)|068760|매도|외국추정|26,565|
2017.12.28 기준(장마감)|068760|매수|외국추정|26,402|
2017.12.28 기준(장마감)|041960|매도|미래에셋대우|51,391|
2017.12.28 기준(장마감)|041960|매수|미래에셋대우|39,399|
2017.12.28 기준(장마감)|041960|매도|NH투자증권|28,912|
2017.12.28 기준(장마감)|041960|매수|한국증권|31,394|
2017.12.28 기준(장마감)|041960|매도|키움증권|26,767|
2017.12.28 기준(장마감)|041960|매수|KB증권|31,058|
2017.12.28 기준(장마감)|041960|매도|KB증권|24,255|
2017.12.28 기준(장마감)|041960|매수|키움증권|26,202|
2017.12.28 기준(장마감)|041960|매도|삼성|16,528|
2017.12.28 기준(장마감)|041960|매수|삼성|18,713|
2017.12.28 기준(장마감)|041960|매도|외국추정|10,066|
2017.12.28 기준(장마감)|041960|매수|외국추정|14,570|
2017.12.28 기준(장마감)|003410|매도|KB증권|37,787|
2017.12.28 기준(장마감)|003410|매수|키움증권|16,286|
2017.12.28 기준(장마감)|003410|매도|도이치증권|14,691|
2017.12.28 기준(장마감)|003410|매수|모건스탠리|15,536|
2017.12.28 기준(장마감)|003410|매도|미래에셋대우|10,510|
2017.12.28 기준(장마감)|003410|매수|미래에셋대우|13,720|
2017.12.28 기준(장마감)|003410|매도|골드만|8,489|
2017.12.28 기준(장마감)|003410|매수|CS증권|12,575|
2017.12.28 기준(장마감)|003410|매도|대신|7,806|
2017.12.28 기준(장마감)|003410|매수|KB증권|10,585|
2017.12.28 기준(장마감)|003410|매도|외국추정|24,532|
2017.12.28 기준(장마감)|003410|매수|외국추정|33,397|
2017.12.28 기준(장마감)|000670|매도|미래에셋대우|316|
2017.12.28 기준(장마감)|000670|매수|CS증권|391|
2017.12.28 기준(장마감)|000670|매도|유진증권|194|
2017.12.28 기준(장마감)|000670|매수|미래에셋대우|191|
2017.12.28 기준(장마감)|000670|매도|NH투자증권|160|
2017.12.28 기준(장마감)|000670|매수|모건스탠리|168|
2017.12.28 기준(장마감)|000670|매도|메릴린치|91|
2017.12.28 기준(장마감)|000670|매수|골드만|149|
2017.12.28 기준(장마감)|000670|매도|KB증권|88|
2017.12.28 기준(장마감)|000670|매수|DB금융투자|149|
2017.12.28 기준(장마감)|000670|매도|외국추정|127|
2017.12.28 기준(장마감)|000670|매수|외국추정|713|
2017.12.28 기준(장마감)|006360|매도|NH투자증권|68,323|
2017.12.28 기준(장마감)|006360|매수|메리츠|88,123|
2017.12.28 기준(장마감)|006360|매도|키움증권|54,733|
2017.12.28 기준(장마감)|006360|매수|미래에셋대우|52,094|
2017.12.28 기준(장마감)|006360|매도|삼성|48,624|
2017.12.28 기준(장마감)|006360|매수|모건스탠리|39,816|
2017.12.28 기준(장마감)|006360|매도|미래에셋대우|45,519|
2017.12.28 기준(장마감)|006360|매수|케이티비|34,510|
2017.12.28 기준(장마감)|006360|매도|신한금융투자|31,899|
2017.12.28 기준(장마감)|006360|매수|CS증권|31,401|
2017.12.28 기준(장마감)|006360|매도|외국추정|9,499|
2017.12.28 기준(장마감)|006360|매수|외국추정|96,315|
2017.12.28 기준(장마감)|010120|매도|한화|7,002|
2017.12.28 기준(장마감)|010120|매수|CS증권|4,463|
2017.12.28 기준(장마감)|010120|매도|키움증권|2,704|
2017.12.28 기준(장마감)|010120|매수|모건스탠리|2,726|
2017.12.28 기준(장마감)|010120|매도|한국증권|2,560|
2017.12.28 기준(장마감)|010120|매수|부국|2,523|
2017.12.28 기준(장마감)|010120|매도|모건스탠리|2,366|
2017.12.28 기준(장마감)|010120|매수|CLSA|2,270|
2017.12.28 기준(장마감)|010120|매도|노무라|2,324|
2017.12.28 기준(장마감)|010120|매수|키움증권|2,219|
2017.12.28 기준(장마감)|010120|매도|외국추정|7,133|
2017.12.28 기준(장마감)|010120|매수|외국추정|10,652|
2017.12.28 기준(장마감)|034230|매도|CS증권|82,470|
2017.12.28 기준(장마감)|034230|매수|한국증권|103,182|
2017.12.28 기준(장마감)|034230|매도|키움증권|69,066|
2017.12.28 기준(장마감)|034230|매수|키움증권|94,875|
2017.12.28 기준(장마감)|034230|매도|신한금융투자|68,056|
2017.12.28 기준(장마감)|034230|매수|NH투자증권|81,978|
2017.12.28 기준(장마감)|034230|매도|NH투자증권|61,493|
2017.12.28 기준(장마감)|034230|매수|미래에셋대우|80,145|
2017.12.28 기준(장마감)|034230|매도|미래에셋대우|58,226|
2017.12.28 기준(장마감)|034230|매수|삼성|77,245|
2017.12.28 기준(장마감)|034230|매도|외국추정|151,726|
2017.12.28 기준(장마감)|034230|매수|외국추정|12,367|
2017.12.28 기준(장마감)|036490|매도|삼성|5,179|
2017.12.28 기준(장마감)|036490|매수|미래에셋대우|4,873|
2017.12.28 기준(장마감)|036490|매도|CS증권|4,623|
2017.12.28 기준(장마감)|036490|매수|CS증권|4,866|
2017.12.28 기준(장마감)|036490|매도|미래에셋대우|4,578|
2017.12.28 기준(장마감)|036490|매수|메리츠|4,419|
2017.12.28 기준(장마감)|036490|매도|NH투자증권|4,459|
2017.12.28 기준(장마감)|036490|매수|메릴린치|2,950|
2017.12.28 기준(장마감)|036490|매도|키움증권|4,415|
2017.12.28 기준(장마감)|036490|매수|삼성|2,154|
2017.12.28 기준(장마감)|036490|매도|외국추정|4,623|
2017.12.28 기준(장마감)|036490|매수|외국추정|7,830|
2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)
006120|006120|006120|006120|006120|006120
매도|매수|매도|매수|매도|매수
||외국계추정합|||
2017.12.28 기준(장마감)|051915|매도|미래에셋대우|2,352|
2017.12.28 기준(장마감)|051915|매수|미래에셋대우|1,331|
2017.12.28 기준(장마감)|051915|매도|NH투자증권|1,057|
2017.12.28 기준(장마감)|051915|매수|리딩|1,218|
2017.12.28 기준(장마감)|051915|매도|삼성|779|
2017.12.28 기준(장마감)|051915|매수|유안타증권|1,191|
2017.12.28 기준(장마감)|051915|매도|씨티그룹|700|
2017.12.28 기준(장마감)|051915|매수|CS증권|1,084|
2017.12.28 기준(장마감)|051915|매도|신한금융투자|661|
2017.12.28 기준(장마감)|051915|매수|KB증권|1,005|
2017.12.28 기준(장마감)|051915|매도|외국추정|728|
2017.12.28 기준(장마감)|051915|매수|외국추정|2,001|
2017.12.28 기준(장마감)|139130|매도|노무라|66,025|
2017.12.28 기준(장마감)|139130|매수|하나금융투자|62,187|
2017.12.28 기준(장마감)|139130|매도|KB증권|56,754|
2017.12.28 기준(장마감)|139130|매수|KB증권|37,392|
2017.12.28 기준(장마감)|139130|매도|미래에셋대우|42,175|
2017.12.28 기준(장마감)|139130|매수|키움증권|35,417|
2017.12.28 기준(장마감)|139130|매도|키움증권|35,434|
2017.12.28 기준(장마감)|139130|매수|메릴린치|21,306|
2017.12.28 기준(장마감)|139130|매도|골드만|27,905|
2017.12.28 기준(장마감)|139130|매수|삼성|20,507|
