0 1 2 3 4 5 6 7 8
000030 20170421 09:05 14,300 100 14,300 14,250 19,943 1,261
000030 20170421 09:04 14,250 50 14,300 14,250 18,682 1,532
000030 20170421 09:03 14,250 50 14,300 14,250 17,150 1,753
000030 20170421 09:02 14,250 50 14,300 14,250 15,397 684
000030 20170421 09:01 14,250 50 14,300 14,250 14,713 3,392
000030 20170421 09:00 14,250 50 14,300 14,250 11,321 11,321
024110 20170421 15:53 12,350 50 12,350 12,300 1,338,122 3,111
024110 20170421 15:52 12,350 50 12,350 12,300 1,335,011 125
024110 20170421 15:51 12,350 50 12,350 12,300 1,334,886 500
024110 20170421 15:50 12,350 50 12,350 12,300 1,334,386 10,765
024110 20170421 15:49 12,350 50 12,350 12,300 1,323,621 3,000
024110 20170421 15:48 12,350 50 12,350 12,300 1,320,621 1
024110 20170421 15:45 12,350 50 12,350 12,300 1,320,620 1,000
024110 20170421 15:42 12,350 50 12,350 12,300 1,319,620 50
024110 20170421 15:40 12,350 50 0 0 1,319,570 554
024110 20170421 15:30 12,350 50 12,350 12,300 1,319,016 114,549
024110 20170421 15:19 12,350 50 12,350 12,300 1,204,467 8,350
024110 20170421 15:18 12,300 0 12,350 12,300 1,196,117 2,672
024110 20170421 15:17 12,300 0 12,350 12,300 1,193,445 2,938
024110 20170421 15:16 12,300 0 12,350 12,300 1,190,507 58,119
024110 20170421 15:15 12,350 50 12,350 12,300 1,132,388 4,235
024110 20170421 15:14 12,350 50 12,350 12,300 1,128,153 4,631
024110 20170421 15:13 12,350 50 12,350 12,300 1,123,522 3,242
024110 20170421 15:12 12,300 0 12,350 12,300 1,120,280 3,315
024110 20170421 15:11 12,300 0 12,350 12,300 1,116,965 5,227
024110 20170421 15:10 12,300 0 12,350 12,300 1,111,738 3,899
024110 20170421 15:09 12,350 50 12,350 12,300 1,107,839 2,460
024110 20170421 15:08 12,350 50 12,350 12,300 1,105,379 4,782
024110 20170421 15:07 12,350 50 12,350 12,300 1,100,597 1,185
024110 20170421 15:06 12,300 0 12,350 12,300 1,099,412 4,989
024110 20170421 15:05 12,300 0 12,350 12,300 1,094,423 3,922
024110 20170421 15:04 12,350 50 12,350 12,300 1,090,501 4,319
